timestamp,car_position_x,car_position_y,angle,speed,sensor_distances,traffic_light_state,action_taken,reward,ai_mode
green,0.08480221901232647,0.41013475837146,-114.53049561461928,1.099999999999999,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-214.79999999999998,hybrid
green,0.08433655519447018,0.4064503898816462,-114.5918280009791,1.049999999999999,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-214.39999999999998,hybrid
green,0.08389125138061126,0.40282057069033017,-114.5423381539619,0.9999999999999989,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-219.0,hybrid
green,0.08346777228332086,0.3992440033343994,-114.40094835755963,0.9499999999999988,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-218.6,hybrid
green,0.08306715091804756,0.3957197782986798,-114.18367465573131,0.8999999999999988,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-218.2,hybrid
green,0.08269007066740518,0.39224730794422435,-113.90401910777175,0.8499999999999988,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-217.79999999999998,hybrid
green,0.08233693211225876,0.3888262673034514,-113.57331760030428,0.7999999999999987,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-217.39999999999998,hybrid
green,0.08200790751694922,0.3854565424416226,-113.20104706477747,0.7499999999999987,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-217.0,hybrid
green,0.08170298525978006,0.3821381863526024,-112.79509570779989,0.6999999999999986,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-216.6,hybrid
green,0.0814220060391427,0.3788713819286894,-112.36199966877237,0.6499999999999986,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-216.2,hybrid
green,0.08116469232967952,0.37565641131840166,-111.90714934475734,0.5999999999999985,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-215.79999999999998,hybrid
green,0.0809306722864075,0.37249363089206833,-111.43496844941636,0.5499999999999985,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-215.39999999999998,hybrid
green,0.08071949907795588,0.36938345102426495,-110.9490686933637,0.4999999999999985,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-215.0,hybrid
