timestamp,car_position_x,car_position_y,angle,speed,sensor_distances,traffic_light_state,action_taken,reward,ai_mode
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 0.11333333333333333, 0.08666666666666667, 0.08, 0.08666666666666667, 0.11333333333333333, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 0.11333333333333333, 0.08666666666666667, 0.08, 0.08666666666666667, 0.11333333333333333, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 0.11333333333333333, 0.08666666666666667, 0.08, 0.08666666666666667, 0.11333333333333333, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 0.11333333333333333, 0.08666666666666667, 0.08, 0.08666666666666667, 0.11333333333333333, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 0.11333333333333333, 0.08666666666666667, 0.08, 0.08666666666666667, 0.11333333333333333, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 0.11333333333333333, 0.08666666666666667, 0.08, 0.08666666666666667, 0.11333333333333333, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 0.1, 0.08, 0.07333333333333333, 0.08, 0.10666666666666667, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 0.1, 0.08, 0.07333333333333333, 0.08, 0.10666666666666667, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 0.08, 0.07333333333333333, 0.08, 0.10666666666666667, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 0.08, 0.07333333333333333, 0.08, 0.10666666666666667, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 0.08, 0.07333333333333333, 0.08, 0.10666666666666667, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 0.08, 0.07333333333333333, 0.08, 0.10666666666666667, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 0.07333333333333333, 0.06666666666666667, 0.07333333333333333, 0.1, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 0.07333333333333333, 0.06666666666666667, 0.07333333333333333, 0.1, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 0.07333333333333333, 0.06666666666666667, 0.07333333333333333, 0.1, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 0.06666666666666667, 0.07333333333333333, 0.1, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 0.06666666666666667, 0.07333333333333333, 0.1, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 0.06, 0.06666666666666667, 0.08666666666666667, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 0.06, 0.06666666666666667, 0.08666666666666667, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 0.06, 0.06666666666666667, 0.08666666666666667, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 0.06, 0.06666666666666667, 0.08666666666666667, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 0.06, 0.06666666666666667, 0.08666666666666667, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.06666666666666667, 0.08666666666666667, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.06, 0.08, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.06, 0.08, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.06, 0.08, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.07333333333333333, 0.08, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.08666666666666667, 0.08, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.10666666666666667, 0.08, 1.0]",hybrid,"{""brake"": true}",-1453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.12, 0.06666666666666667, 1.0]",hybrid,"{""brake"": true}",-453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.12, 0.06666666666666667, 1.0]",hybrid,"{""brake"": true}",-453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.14, 0.08, 1.0]",hybrid,"{""brake"": true}",-453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.15333333333333332, 0.08666666666666667, 1.0]",hybrid,"{""brake"": true}",-453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.17333333333333334, 0.09333333333333334, 1.0]",hybrid,"{""brake"": true}",-453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.17333333333333334, 0.09333333333333334, 1.0]",hybrid,"{""brake"": true}",-453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.18666666666666668, 0.10666666666666667, 1.0]",hybrid,"{""brake"": true}",-453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.2, 0.11333333333333333, 1.0]",hybrid,"{""brake"": true}",-453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.22, 0.12666666666666668, 1.0]",hybrid,"{""brake"": true}",-453.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.23333333333333334, 0.13333333333333333, 1.0]",hybrid,"{""brake"": true}",-253.0,hybrid
red,0.9235508141923905,0.49615939875547,1.232479319838438,0.0,"[1.0, 1.0, 1.0, 1.0, 0.23333333333333334, 0.13333333333333333, 1.0]",hybrid,"{""brake"": true}",-253.0,hybrid
